"rec_date","rec_date_c","genre","genre_stim","gloss","transl","sound_quality","background_noise","word_tokens","word_tokens_core","extended","lang","spk_code_a","spk_code_b","spk_age_a","spk_age_b","spk_age_c_a","spk_age_c_b","spk_sex_a","spk_sex_b","file"
"2016-04-16","certain","procedural","na","all","English/Tagalog","good","punctual","3665","2927","no","nort2875","CM",NA,"26",NA,"certain",NA,"f",NA,"doreco_nort2875_nalta093"
"2016-04-17","certain","procedural","na","all","English/Tagalog","good","punctual","3728","2430","no","nort2875","GG",NA,"42",NA,"certain",NA,"f",NA,"doreco_nort2875_nalta094"
"2016-04-17","certain","procedural","na","all","English/Tagalog","good","punctual","1476","928","no","nort2875","GG",NA,"42",NA,"certain",NA,"f",NA,"doreco_nort2875_nalta095"
"2016-04-22","certain","personal narrative","na","all","English/Tagalog","medium","constant","2268","2268","no","nort2875","GG",NA,"42",NA,"certain",NA,"f",NA,"doreco_nort2875_nalta103"
"2015-06-26","certain","personal narrative","na","break/gloss","English","medium","constant","267","267","no","orko1234","ET1",NA,"37",NA,"certain",NA,"f",NA,"doreco_orko1234_ET1_2"
"2015-06-26","certain","personal narrative","na","break/gloss","English","medium","constant","417","417","no","orko1234","IR1",NA,"53",NA,"certain",NA,"f",NA,"doreco_orko1234_IR1_2"
"2015-08-06","certain","traditional narrative","na","break/gloss","English","medium","constant","519","515","no","orko1234","LM1",NA,"72",NA,"approximate",NA,"f",NA,"doreco_orko1234_LM1_1"
"2015-11-17","certain","traditional narrative","na","break/gloss","English","medium","constant","346","342","no","orko1234","LM1",NA,"72",NA,"approximate",NA,"f",NA,"doreco_orko1234_LM1_3"
"2015-06-26","certain","personal narrative","na","break/gloss","English","medium","constant","104","104","no","orko1234","RL1",NA,"61",NA,"certain",NA,"f",NA,"doreco_orko1234_RL1_2"
"2016-06-16","certain","stimulus retelling","pear story","break/gloss","English","medium","constant","590","590","no","orko1234","RT1",NA,"62",NA,"certain",NA,"m",NA,"doreco_orko1234_RT1_1"
"2017-07-30","certain","stimulus retelling","MelaTAMP Chore Girl storyboard","none","English","good","constant","202","194","no","orko1234","AT1",NA,"67",NA,"certain",NA,"f",NA,"doreco_orko1234_SB_AT1_chore"
"2017-07-30","certain","stimulus retelling","MelaTAMP Fortune Teller storyboard","none","English","good","constant","311","221","no","orko1234","AT1",NA,"67",NA,"certain",NA,"f",NA,"doreco_orko1234_SB_AT1_fortune"
"2017-07-30","certain","stimulus retelling","MelaTAMP Bill vs the Weather storyboard","none","English","good","constant","367","311","no","orko1234","AT1",NA,"67",NA,"certain",NA,"f",NA,"doreco_orko1234_SB_AT1_weather"
"2017-07-30","certain","stimulus retelling","MelaTAMP Woodchopper storyboard","none","English","good","constant","323","239","no","orko1234","AT1",NA,"67",NA,"certain",NA,"f",NA,"doreco_orko1234_SB_AT1_woodchopper"
"2017-07-30","certain","stimulus retelling","MelaTAMP Red Yam storyboard","none","English","good","constant","278","207","no","orko1234","AT1",NA,"67",NA,"certain",NA,"f",NA,"doreco_orko1234_SB_AT1_yam"
"2017-07-30","certain","stimulus retelling","MelaTAMP Fortune Teller storyboard","none","English","good","constant","461","426","no","orko1234","ET1",NA,"37",NA,"certain",NA,"f",NA,"doreco_orko1234_SB_ET1_fortune"
"2017-07-30","certain","stimulus retelling","MelaTAMP Bill vs the Weather storyboard","none","English","good","constant","553","518","no","orko1234","ET1",NA,"37",NA,"certain",NA,"f",NA,"doreco_orko1234_SB_ET1_weather"
"2017-07-30","certain","stimulus retelling","MelaTAMP Woodchopper storyboard","none","English","good","constant","411","389","no","orko1234","ET1",NA,"37",NA,"certain",NA,"f",NA,"doreco_orko1234_SB_ET1_woodchopper"
"2017-07-30","certain","stimulus retelling","MelaTAMP Red Yam storyboard","none","English","good","constant","383","327","no","orko1234","ET1",NA,"37",NA,"certain",NA,"f",NA,"doreco_orko1234_SB_ET1_yam"
"2015-06-10","certain","traditional narrative","na","break/gloss","English","good","constant","867","861","no","orko1234","SJ1",NA,"61",NA,"certain",NA,"m",NA,"doreco_orko1234_SJ1_9"
"2015-06-10","certain","personal narrative","na","break/gloss","English","good","constant","722","722","no","orko1234","SJ1",NA,"61",NA,"certain",NA,"m",NA,"doreco_orko1234_SJ1_10"
"2015-11-20","certain","personal narrative","na","break/gloss","English","medium","constant","949","949","no","orko1234","SJ1",NA,"61",NA,"certain",NA,"m",NA,"doreco_orko1234_SJ1_21"
"2015-06-26","certain","personal narrative","na","break/gloss","English","medium","constant","151","151","no","orko1234","TH1",NA,"49",NA,"certain",NA,"m",NA,"doreco_orko1234_TH1_2"
"2014-05-10","certain","traditional narrative","na","break/gloss","English","medium","constant","1221","1221","no","orko1234","WS1",NA,"54",NA,"certain",NA,"m",NA,"doreco_orko1234_WS1_2"
"2014-05-10","certain","traditional narrative","na","break/gloss","English","medium","constant","438","438","no","orko1234","WS1",NA,"54",NA,"certain",NA,"m",NA,"doreco_orko1234_WS1_3"
"2014-05-10","certain","personal narrative","na","break/gloss","English","good","constant","23","23","no","orko1234","WS1",NA,"54",NA,"certain",NA,"m",NA,"doreco_orko1234_WS1_4a"
